Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem
5.0137,1,1,SIB,4,4,1,4,5,2,2,1,2,2,1.0,0.0,2.0
2.4603,1,1,SIB,4,2,1,4,5,1,1,2,1,1,3.0,4.0,1.0
4.6274,2,1,other,4,0,1,5,5,1,1,1,1,2,2.0,0.0,1.0
3.389,1,1,SIB,3,5,1,5,5,1,1,2,3,2,1.0,0.0,1.0
2.8247,2,1,SIB,3,5,1,5,5,1,1,1,1,2,1.0,0.0,1.0
0.7781,2,0,BUR,8,1,1,4,4,1,1,1,2,2,3.0,0.0,1.0
9.6082,1,1,CRX,6,4,1,4,4,1,1,4,2,2,1.0,0.0,1.0
1.2164,2,0,SIB,4,5,1,5,1,1,1,1,3,5,5.0,0.0,1.0
0.7781,1,0,BUR,8,1,1,4,4,1,1,1,1,1,3.0,0.0,1.0
5.3178,2,1,BUR,8,1,1,3,4,1,1,1,2,2,3.0,0.0,1.0
17.4,1,1,HCS,2,1,1,3,5,1,3,2,1,1,3.0,4.0,1.0
3.8603,2,1,CRX,4,0,1,5,5,1,1,1,1,1,3.0,0.0,1.0
4.1836,2,1,HCS,2,3,1,4,5,1,1,2,1,1,2.0,3.0,1.0
10.3945,1,1,HCS,2,2,1,3,3,1,1,3,2,2,3.0,2.0,1.0
4.5918,2,1,CRX,4,0,1,4,3,1,1,2,2,2,3.0,0.0,1.0
1.0384,1,1,SIB,4,3,0,4,5,1,2,2,4,2,3.0,4.0,1.0
6.8438,1,1,CRX,8,3,1,4,5,1,1,2,2,1,3.0,5.0,1.0
2.7096,2,1,CRX,4,1,1,4,4,1,1,2,3,2,1.0,0.0,1.0
1.1753,2,0,CRX,4,1,1,5,5,1,1,1,1,1,1.0,1.0,1.0
3.0822,2,1,SIB,4,5,1,2,2,1,2,4,4,3,1.0,0.0,1.0
4.0082,1,1,HCS,1,5,1,4,4,1,1,2,2,2,3.0,0.0,1.0
12.4137,2,1,EUR,4,5,1,4,4,1,1,2,2,1,3.0,0.0,1.0
5.5973,2,1,CRX,4,4,1,4,4,1,1,4,2,2,3.0,2.0,2.0
11.2301,2,1,KOR,6,0,1,4,4,1,1,1,2,1,3.0,2.0,1.0
5.7644,2,1,CRX,6,3,1,3,4,1,1,2,3,1,3.0,0.0,1.0
2.0822,1,1,CRX,4,4,1,4,5,1,2,3,2,1,3.0,0.0,1.0
2.9205,1,1,SBI,5,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.9616,2,1,SIB,4,2,0,4,4,1,1,2,2,2,3.0,0.0,1.0
3.0849,2,1,SIB,4,5,0,3,2,2,1,1,2,2,3.0,0.0,1.0
1.9068,2,0,CRX,4,1,1,5,5,1,1,1,2,1,3.0,1.0,1.0
18.0877,2,1,TUV,4,3,1,3,5,1,1,1,2,1,2.0,0.0,1.0
3.8767,2,1,CRX,3,3,1,5,5,1,1,3,5,4,2.0,3.0,0.0
4.2,2,1,CRX,4,3,1,4,4,1,1,3,2,2,3.0,1.0,1.0
0.789,1,0,SIB,4,0,0,3,5,1,1,2,4,3,1.0,0.0,1.0
0.789,1,0,SIB,4,0,1,3,5,1,1,1,2,2,1.0,0.0,1.0
2.0822,1,1,CRX,4,1,1,5,4,1,1,1,2,1,1.0,0.0,1.0
3.3233,1,1,CRX,4,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
7.3644,2,0,MCO,4,5,1,3,5,1,1,3,2,2,3.0,0.0,1.0
7.9288,1,1,CRX,4,4,1,4,5,1,1,2,2,1,2.0,0.0,1.0
6.8466,2,1,CRX,8,3,1,4,4,1,1,1,1,1,3.0,5.0,1.0
7.6986,2,1,CRX,8,3,1,4,4,1,1,1,1,1,3.0,0.0,1.0
1.989,2,1,SIB,4,5,0,4,5,2,2,4,3,3,3.0,4.0,1.0
10.2712,2,1,CRX,4,3,1,4,4,1,1,2,1,1,3.0,0.0,1.0
4.8603,2,1,SIB,4,4,0,3,3,1,1,5,2,2,1.0,0.0,1.0
0.926,1,1,HCS,4,1,1,5,4,1,1,1,2,1,1.0,1.0,2.0
4.9397,2,0,HCS,6,2,1,3,3,1,1,1,1,1,1.0,0.0,1.0
4.4384,1,1,HCS,4,1,1,2,2,1,1,2,2,2,1.0,0.0,1.0
3.389,2,0,HCS,6,1,1,2,2,1,1,2,2,2,1.0,0.0,1.0
2.3863,1,1,other,6,3,1,3,3,1,1,1,2,2,3.0,2.0,1.0
8.4164,2,1,BUR,4,1,1,3,3,1,2,2,1,2,3.0,0.0,1.0
0.211,1,0,CRX,4,2,1,4,5,1,1,1,2,2,3.0,0.0,1.0
1.8822,2,0,CRX,4,3,1,5,5,1,1,1,1,1,2.0,3.0,1.0
4.8438,2,1,CRX,4,2,1,3,4,1,1,1,2,2,3.0,0.0,1.0
0.9589,1,0,CRX,6,3,1,5,5,1,1,1,1,1,1.0,1.0,1.0
0.211,2,0,CRX,4,2,1,4,4,1,1,1,2,2,3.0,0.0,1.0
9.2822,2,1,KOR,4,1,1,3,3,1,1,1,3,3,3.0,0.0,2.0
8.789,2,1,BUR,4,1,1,3,3,1,1,1,1,1,4.0,2.0,1.0
8.5178,2,1,SBI,4,5,0,3,4,2,2,2,2,1,3.0,0.0,1.0
4.411,1,1,SIB,2,3,0,4,5,1,1,1,3,3,3.0,3.0,1.0
4.1342,2,1,ABY,5,0,1,3,5,1,1,2,3,2,1.0,1.0,1.0
4.1342,2,1,ABY,5,0,1,4,4,1,1,1,3,3,1.0,1.0,1.0
2.4521,1,1,ABY,4,0,1,4,4,1,1,3,3,2,1.0,1.0,1.0
3.5616,1,1,RAG,4,3,1,2,3,2,1,2,3,4,1.0,0.0,0.0
2.6329,2,1,CRX,4,0,1,5,3,1,1,1,3,2,1.0,0.0,1.0
2.4521,1,1,RAG,4,3,1,3,4,1,1,1,1,2,1.0,3.0,1.0
0.5671,1,1,RAG,4,1,0,3,5,1,1,1,3,1,3.0,0.0,1.0
5.7534,2,1,CRX,4,3,1,4,5,1,1,2,1,1,1.0,3.0,1.0
3.7836,2,0,CRX,6,3,1,4,4,1,1,1,1,1,1.0,2.0,1.0
4.2164,2,0,CRX,4,3,1,3,4,1,1,1,1,1,1.0,0.0,1.0
4.611,2,1,CRX,5,0,1,4,4,1,1,1,2,2,3.0,5.0,1.0
5.137,2,1,CRX,4,2,1,4,5,1,1,1,2,1,3.0,2.0,1.0
3.9068,1,1,SIB,4,5,0,3,4,1,1,1,1,1,3.0,0.0,1.0
5.1616,1,1,BEN,3,5,1,5,5,1,1,4,2,1,3.0,0.0,1.0
3.5726,2,1,BEN,4,5,1,5,3,1,1,1,3,3,1.0,0.0,1.0
1.9973,2,1,HCS,1,4,0,5,4,1,1,1,3,3,1.0,0.0,1.0
0.6082,2,0,TUV,5,0,1,5,5,1,1,1,1,1,1.0,4.0,1.0
1.1342,2,0,SIB,8,3,1,5,4,3,2,5,2,2,3.0,3.0,1.0
2.8493,1,1,HCS,5,5,1,4,4,1,1,1,1,1,2.0,2.0,1.0
0.9452,1,1,BEN,4,1,1,4,3,1,1,1,2,2,2.0,5.0,1.0
9.526,1,1,EUR,6,4,1,4,3,1,1,2,1,1,1.0,0.0,1.0
3.9863,2,1,EUR,2,4,1,3,3,1,1,2,2,2,2.0,5.0,1.0
3.9863,2,1,HCS,2,4,1,3,4,2,1,2,2,2,1.0,3.0,1.0
1.8685,1,0,BEN,6,3,1,5,4,1,1,2,1,1,1.0,0.0,1.0
1.1945,2,0,BEN,4,4,1,5,4,1,1,2,2,2,1.0,0.0,1.0
3.0192,2,1,other,4,5,1,5,5,1,1,1,5,4,1.0,0.0,1.0
7.7342,2,1,SIB,6,3,1,3,5,1,1,4,3,2,3.0,0.0,1.0
3.9671,2,1,CRX,8,0,1,3,4,1,1,2,3,2,2.0,2.0,1.0
9.2521,2,1,CRX,4,5,1,2,4,1,1,1,2,2,2.0,0.0,1.0
5.4849,2,1,CRX,6,0,1,3,5,1,1,2,2,1,3.0,3.0,0.0
1.8548,2,1,CRX,8,0,1,4,2,1,1,1,4,3,1.0,1.0,1.0
2.8274,1,1,BEN,4,1,1,4,4,1,1,2,2,2,3.0,4.0,1.0
7.937,2,1,CRX,5,0,1,4,4,1,1,1,4,3,3.0,0.0,1.0
16.4301,2,1,SBI,3,4,1,3,3,1,1,1,1,1,2.0,0.0,1.0
0.9151,1,1,BRI,6,2,1,3,3,1,1,1,2,2,1.0,0.0,1.0
1.7342,2,0,EUR,1,0,1,3,3,1,1,1,2,2,1.0,1.0,1.0
4.2877,2,1,EUR,4,3,1,3,4,1,1,2,2,1,1.0,0.0,1.0
1.7753,1,1,EUR,4,3,1,3,4,1,1,1,2,1,1.0,0.0,1.0
0.9151,1,1,BRI,6,2,1,3,3,1,1,1,2,2,1.0,4.0,1.0
1.9753,1,1,other,4,2,1,4,4,1,1,2,2,3,1.0,0.0,2.0
7.3589,2,1,EUR,4,4,1,3,3,2,1,2,3,2,1.0,0.0,1.0
5.1151,1,1,SBI,6,2,0,4,5,1,1,1,2,1,1.0,0.0,1.0
1.8055,2,1,RAG,4,3,1,4,4,1,1,2,4,4,4.0,1.0,0.0
4.0959,1,1,other,4,2,1,2,4,1,1,1,2,1,1.0,0.0,1.0
5.5589,2,1,EUR,4,2,1,3,3,2,1,2,2,2,1.0,0.0,1.0
3.6685,2,0,EUR,4,3,1,3,3,1,1,1,2,2,1.0,0.0,1.0
1.7096,2,0,EUR,4,3,1,4,3,1,1,1,2,2,1.0,0.0,1.0
1.7753,1,0,EUR,5,4,1,3,4,1,1,2,1,1,1.0,0.0,1.0
1.1151,1,0,EUR,4,2,0,5,5,1,1,1,1,1,1.0,0.0,1.0
5.7123,1,0,BRI,5,2,1,2,3,1,1,1,3,4,1.0,0.0,1.0
0.6,2,1,CRX,4,0,1,5,4,1,1,1,2,2,1.0,5.0,1.0
5.8247,1,1,EUR,4,5,1,5,5,1,1,1,2,2,4.0,0.0,1.0
5.5616,1,1,MCO,6,5,1,5,5,1,1,1,2,2,3.0,0.0,1.0
1.7233,1,1,EUR,4,5,1,5,4,1,1,1,2,2,3.0,0.0,1.0
2.5479,2,1,SBI,4,5,0,4,5,1,1,3,1,1,3.0,4.0,1.0
9.8767,2,1,SBI,4,5,1,3,4,1,1,3,1,1,1.0,1.0,2.0
6.5151,1,1,CRX,8,1,1,4,4,1,1,2,3,3,1.0,0.0,1.0
12.3507,2,1,CRX,8,1,1,3,3,1,1,1,2,3,2.0,1.0,1.0
1.6219,1,1,SIB,3,2,1,3,4,1,1,2,2,2,1.0,4.0,1.0
15.5479,2,1,CRX,4,1,1,4,4,1,1,2,2,1,2.0,1.0,1.0
0.4959,2,0,SIB,3,2,1,5,4,1,1,1,2,2,1.0,0.0,1.0
5.9562,2,1,CRX,4,0,1,3,2,1,1,1,2,3,1.0,0.0,1.0
3.9205,2,1,SIB,6,4,1,4,3,1,1,2,1,2,3.0,3.0,2.0
5.6384,2,1,KOR,6,1,1,3,4,1,1,3,4,3,2.0,3.0,1.0
8.9671,2,1,CRX,8,1,1,4,4,1,1,2,3,1,3.0,1.0,1.0
15.4466,2,1,SBI,3,3,1,3,3,1,1,1,2,2,1.0,0.0,1.0
13.9178,2,1,SBI,8,5,1,3,3,1,1,3,1,1,1.0,0.0,1.0
1.5397,2,0,CRX,8,5,1,4,2,1,1,1,2,2,1.0,0.0,1.0
1.5397,2,0,CRX,8,5,1,4,2,1,1,1,2,2,1.0,0.0,1.0
1.5397,2,0,CRX,8,5,1,4,2,1,1,1,2,2,1.0,0.0,1.0
2.0932,2,0,CRX,5,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
7.3425,2,1,SBI,4,4,0,3,4,1,1,1,1,1,1.0,0.0,1.0
2.326,1,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
2.326,1,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.8356,1,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.8356,2,0,CRX,7,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.6548,2,0,CRX,7,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
0.989,2,0,CRX,6,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.2767,2,0,CRX,6,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
5.3726,2,0,CRX,6,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
8.9808,2,1,CRX,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
2.5836,1,1,KOR,4,3,1,4,4,2,1,3,2,2,1.0,0.0,2.0
0.8685,1,1,BEN,5,1,0,5,5,1,1,1,1,2,3.0,1.0,1.0
17.9315,2,1,SBI,4,0,1,3,3,1,1,4,2,4,2.0,0.0,1.0
7.9123,2,1,SBI,8,0,1,4,4,1,1,1,1,2,1.0,0.0,1.0
6.0384,2,1,SBI,8,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
2.6493,1,1,other,6,3,1,3,4,1,1,1,2,2,1.0,0.0,1.0
14.2822,2,1,SBI,4,0,1,3,4,1,1,2,1,1,1.0,0.0,1.0
5.7918,1,0,other,6,2,1,3,4,1,1,2,2,3,1.0,0.0,1.0
8.5342,1,1,MCO,5,2,1,3,3,1,1,1,2,3,1.0,0.0,1.0
0.811,1,1,other,5,0,0,5,4,1,1,1,2,2,1.0,0.0,1.0
5.6384,1,1,RAG,4,5,0,4,3,3,2,3,4,4,2.0,0.0,1.0
5.2329,1,1,RAG,4,5,0,4,4,1,1,2,1,1,1.0,0.0,1.0
2.0164,1,0,RAG,4,5,0,4,5,1,1,1,1,1,1.0,0.0,1.0
4.074,2,1,SBI,4,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
2.3616,1,1,SBI,4,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
11.9288,2,1,BUR,8,1,1,4,5,1,1,2,3,2,1.0,0.0,1.0
8.8274,2,1,SBI,3,5,0,3,2,1,1,2,1,1,1.0,0.0,1.0
7.0904,2,1,SBI,4,1,0,3,3,1,1,1,1,1,1.0,0.0,1.0
6.6356,2,1,CRX,7,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
2.7699,1,0,CRX,5,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
2.1973,2,0,CRX,6,5,1,2,1,2,2,1,3,4,1.0,0.0,1.0
13.1863,2,1,CRX,7,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
12.526,2,1,EUR,4,5,1,4,4,1,1,2,2,2,1.0,0.0,1.0
5.4384,2,1,CRX,4,5,1,4,3,1,1,2,3,3,4.0,3.0,1.0
2.0521,2,0,CRX,6,3,1,5,5,1,1,1,1,1,1.0,1.0,1.0
4.2164,2,1,CRX,4,5,1,3,3,1,1,2,2,4,2.0,0.0,1.0
6.2027,2,1,ABY,4,5,0,3,5,1,1,4,2,2,1.0,0.0,1.0
3.9178,1,1,CRX,4,1,1,3,3,1,1,2,2,2,4.0,0.0,2.0
5.4,2,1,ABY,5,0,1,4,5,1,1,3,5,5,1.0,0.0,1.0
3.0493,2,1,CRX,4,1,1,3,3,2,1,1,2,2,1.0,0.0,1.0
7.4822,1,1,ABY,5,4,1,5,5,1,1,1,1,2,3.0,0.0,1.0
2.3452,2,1,CRX,5,5,1,3,3,1,1,2,2,2,1.0,0.0,1.0
1.0301,2,0,CRX,8,5,1,5,4,1,1,1,1,1,1.0,0.0,1.0
1.3014,1,1,other,5,1,1,3,1,1,1,1,1,1,3.0,0.0,2.0
11.0,1,1,HCS,6,0,1,3,5,1,1,2,4,2,2.0,0.0,1.0
4.6466,1,1,other,4,1,1,3,5,1,1,1,1,1,2.0,0.0,1.0
6.0247,2,1,HCS,3,0,1,3,4,1,1,2,2,1,2.0,0.0,1.0
4.537,2,1,other,4,1,1,3,5,1,1,1,1,1,2.0,0.0,1.0
1.0301,1,1,CRX,5,0,1,5,5,1,1,2,1,1,3.0,0.0,1.0
1.7014,1,1,other,8,1,1,5,4,1,1,1,1,2,2.0,0.0,1.0
7.9151,1,1,HCS,6,1,1,3,5,1,2,1,3,1,1.0,5.0,0.0
4.2932,1,0,EUR,4,5,1,4,4,1,1,4,3,3,1.0,0.0,1.0
4.2932,1,0,EUR,4,5,1,4,4,1,1,4,3,3,1.0,0.0,1.0
0.7534,1,0,other,4,0,1,4,5,1,1,1,1,1,1.0,0.0,1.0
2.1425,2,0,other,4,0,1,4,4,2,1,1,2,2,1.0,0.0,1.0
3.5397,2,1,ORI,5,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
7.4329,2,1,EUR,4,0,1,3,3,1,1,1,2,2,1.0,0.0,1.0
4.0795,1,1,CRX,8,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
5.8411,1,1,EUR,3,0,1,3,4,1,1,1,3,3,1.0,3.0,1.0
3.3397,1,1,CRX,4,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
5.7808,2,1,CRX,4,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
5.9151,2,1,EUR,8,0,1,3,4,1,1,1,3,3,1.0,3.0,1.0
0.6055,1,0,CRX,4,0,1,4,5,1,1,3,2,2,2.0,0.0,1.0
1.5151,2,0,EUR,4,1,1,3,2,1,1,1,2,3,1.0,5.0,1.0
1.5151,2,1,EUR,4,1,1,3,4,1,1,1,1,1,1.0,5.0,1.0
0.3918,2,0,EUR,8,0,1,4,4,1,1,1,1,1,1.0,4.0,1.0
11.3726,2,1,CRX,4,0,1,3,3,1,1,2,2,2,2.0,2.0,1.0
7.9452,2,1,CRX,4,0,1,4,4,1,1,2,1,1,1.0,3.0,1.0
8.9068,2,0,CRX,7,5,1,4,2,1,1,1,1,1,1.0,0.0,1.0
2.9205,2,0,CRX,4,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
4.1233,1,1,CRX,5,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.4411,2,0,CRX,5,5,1,4,5,1,1,2,1,1,1.0,0.0,1.0
2.3808,2,0,CRX,5,5,1,4,3,1,1,1,2,2,1.0,0.0,1.0
7.9041,2,1,CRX,5,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
2.2027,2,1,EUR,6,0,1,3,2,1,1,1,2,1,1.0,0.0,1.0
8.1726,2,0,CRX,4,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
2.1616,2,0,CRX,7,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
6.8658,2,1,CRX,4,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
3.2082,2,0,CRX,8,5,1,4,5,1,1,1,1,1,1.0,0.0,1.0
0.8959,1,0,CRX,6,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.6986,1,0,EUR,5,4,1,3,3,1,1,2,3,3,1.0,0.0,1.0
0.6055,1,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.6082,2,0,CRX,6,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
2.0466,2,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.0795,1,0,CRX,5,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.1945,2,0,CRX,4,5,1,4,3,1,1,1,1,1,1.0,0.0,1.0
0.9699,1,0,CRX,6,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
2.2055,2,1,CRX,8,1,1,4,5,1,1,1,1,1,1.0,0.0,1.0
8.2247,2,1,EUR,4,5,0,3,4,1,1,1,2,2,1.0,0.0,1.0
6.2164,1,1,TUV,4,5,1,4,4,1,1,2,2,1,3.0,0.0,1.0
0.5589,1,0,ABY,4,4,1,5,4,1,1,1,2,1,1.0,0.0,1.0
8.0849,1,1,EUR,4,5,1,5,4,1,1,1,1,1,1.0,0.0,1.0
1.8904,1,0,EUR,4,5,1,3,3,1,1,1,2,3,1.0,2.0,1.0
7.663,1,1,ABY,4,5,1,4,5,1,1,1,4,4,1.0,4.0,2.0
2.4904,1,1,ORI,6,1,1,5,5,1,1,1,1,1,1.0,2.0,1.0
2.5041,1,1,ORI,6,1,1,5,5,1,1,2,1,1,2.0,2.0,1.0
1.8959,2,1,ORI,4,1,1,3,4,1,1,1,2,2,1.0,2.0,1.0
1.0329,2,1,CRX,5,0,0,3,3,1,1,1,1,1,1.0,0.0,1.0
9.0849,2,1,EUR,4,3,1,4,3,1,1,2,2,2,1.0,0.0,1.0
0.6027,1,0,CRX,4,0,1,4,4,1,1,1,2,1,1.0,0.0,1.0
7.0384,2,1,EUR,8,3,1,4,4,1,1,3,2,2,1.0,5.0,1.0
2.4603,2,1,EUR,8,3,1,5,4,1,1,1,2,2,1.0,4.0,1.0
12.5288,2,1,EUR,4,5,1,3,3,1,1,2,2,2,1.0,6.0,1.0
8.0055,1,1,CRX,4,1,1,3,2,1,1,1,3,5,1.0,1.0,1.0
5.4356,1,1,EUR,4,4,1,3,3,1,1,2,3,3,4.0,4.0,1.0
7.4356,2,1,DRX,4,4,1,5,5,1,1,2,1,1,1.0,2.0,1.0
10.1781,1,1,ORI,4,1,1,2,2,1,1,1,4,4,1.0,1.0,1.0
8.5068,1,1,ORI,4,1,1,3,3,1,1,1,3,2,1.0,0.0,1.0
5.4356,2,0,EUR,4,5,1,3,3,2,1,2,2,2,1.0,0.0,1.0
7.1562,1,1,TUV,4,4,1,4,4,1,1,1,2,2,1.0,0.0,1.0
6.5288,2,1,TUV,4,5,1,3,3,1,1,1,1,1,1.0,0.0,1.0
1.7068,2,1,NFO,5,4,1,5,3,1,1,1,3,2,1.0,4.0,1.0
2.8932,1,1,SBI,6,4,1,4,5,1,1,3,4,3,2.0,0.0,1.0
4.0438,2,1,TUV,4,4,1,4,4,1,1,2,2,2,1.0,0.0,1.0
5.4247,1,1,EUR,4,1,1,3,4,2,2,1,2,2,1.0,5.0,1.0
1.2959,1,0,TUV,5,5,1,4,4,1,1,1,2,1,1.0,0.0,1.0
3.6986,2,1,EUR,4,1,1,3,3,2,2,2,2,1,1.0,4.0,1.0
1.3342,1,1,ORI,6,0,1,5,5,1,1,1,3,3,1.0,0.0,2.0
2.6301,2,1,CRX,5,0,1,4,5,1,1,1,2,1,3.0,1.0,1.0
7.0438,1,1,ABY,4,4,1,4,4,1,1,3,2,2,2.0,0.0,2.0
9.5233,2,1,SIB,4,3,1,2,3,1,1,1,3,5,1.0,0.0,1.0
2.1014,2,0,CRX,5,4,1,5,1,1,1,1,1,1,3.0,4.0,1.0
0.9507,1,0,TUV,8,2,1,5,4,2,3,3,2,2,3.0,2.0,0.0
5.7589,1,1,HCS,2,5,1,3,5,1,1,2,1,2,1.0,0.0,1.0
2.5288,2,0,CRX,4,1,1,5,3,1,1,3,1,2,3.0,5.0,1.0
5.0466,1,1,ORI,4,1,1,3,4,1,2,2,4,3,4.0,1.0,2.0
2.4548,1,0,EUR,4,1,0,3,4,3,1,1,2,2,4.0,2.0,1.0
8.0438,2,1,SIB,8,5,1,3,3,1,1,1,3,3,4.0,0.0,1.0
1.4329,2,0,TUV,6,5,1,5,5,3,3,2,1,2,1.0,5.0,1.0
4.3753,2,1,EUR,8,0,1,3,3,1,1,2,2,2,1.0,0.0,1.0
5.3671,2,1,CRX,6,0,1,4,5,1,1,1,1,1,2.0,2.0,1.0
9.1479,1,1,TUV,4,4,1,4,5,2,1,3,2,2,1.0,0.0,1.0
5.4849,2,1,EUR,8,0,1,3,1,1,1,1,2,3,1.0,2.0,1.0
5.3562,1,0,TUV,7,2,1,3,4,2,2,4,2,2,1.0,0.0,1.0
0.611,1,1,CRX,4,4,0,4,4,1,1,1,1,1,1.0,0.0,1.0
6.6932,1,0,MCO,5,1,1,2,2,1,1,1,3,4,1.0,0.0,1.0
0.8055,1,1,BEN,4,5,1,5,4,1,1,1,2,2,2.0,3.0,1.0
5.7342,2,1,EUR,4,5,1,4,3,1,1,1,2,3,1.0,0.0,1.0
6.8082,1,1,SBI,4,5,1,3,5,1,1,1,3,2,3.0,0.0,1.0
5.5562,2,1,TUV,4,5,1,3,3,2,2,3,3,3,1.0,0.0,1.0
4.7863,1,1,RAG,4,4,1,5,5,1,1,1,2,2,2.0,3.0,1.0
2.2164,2,0,SIB,4,5,1,5,5,1,1,3,1,1,1.0,0.0,1.0
3.3726,2,0,TUV,8,5,1,4,3,3,3,3,4,4,3.0,3.0,1.0
8.5178,2,1,SIB,6,5,1,3,3,1,1,1,2,2,1.0,0.0,1.0
5.7452,2,1,SIB,5,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
6.9863,2,1,SIB,4,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.1781,2,1,SIB,8,5,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.3616,2,1,SIB,8,5,1,3,4,1,1,1,3,3,1.0,0.0,1.0
13.4904,2,1,SIB,4,5,1,4,4,1,1,1,2,2,1.0,0.0,1.0
1.2192,1,0,EUR,3,2,1,3,5,1,1,1,2,1,1.0,0.0,1.0
0.6137,2,0,SIB,6,5,1,4,3,1,1,1,2,2,1.0,0.0,1.0
5.0767,2,1,CRX,4,4,1,5,5,2,2,2,3,3,2.0,5.0,1.0
4.0904,1,1,SIB,6,5,1,3,3,1,1,1,1,1,1.0,0.0,1.0
8.5205,2,1,SIB,8,4,1,2,3,1,1,3,1,1,1.0,0.0,1.0
4.6603,2,1,CRX,5,4,1,4,4,1,1,2,2,1,2.0,3.0,1.0
9.989,2,1,CRX,4,3,0,4,5,1,1,3,2,1,1.0,0.0,1.0
9.6356,1,1,MCO,5,4,1,3,4,1,1,1,2,2,1.0,0.0,1.0
4.6603,2,1,CRX,6,4,1,3,3,1,1,2,2,2,2.0,2.0,1.0
3.6712,2,1,EUR,3,1,1,4,2,1,1,1,3,3,1.0,0.0,1.0
1.9562,2,1,TUV,4,3,1,4,5,1,1,2,2,2,3.0,2.0,1.0
0.7808,2,0,EUR,4,3,0,3,4,2,1,2,2,2,1.0,0.0,1.0
7.2,2,1,SBI,8,5,1,3,1,2,1,1,1,1,1.0,0.0,1.0
2.8822,2,1,CRX,7,4,1,5,5,1,1,2,1,1,1.0,0.0,1.0
4.4685,1,1,HCS,4,2,1,3,4,1,1,1,4,3,3.0,4.0,1.0
9.0959,1,1,TUV,4,0,1,4,4,1,1,1,2,2,1.0,1.0,1.0
8.3589,1,1,TUV,4,0,1,5,4,1,1,1,2,2,1.0,0.0,1.0
5.7562,1,0,SIB,4,1,1,3,4,1,1,2,2,1,1.0,0.0,1.0
9.7151,2,1,HCS,2,5,1,4,5,1,1,2,1,1,3.0,0.0,1.0
7.3288,1,1,TUV,4,0,1,4,3,1,2,2,3,2,1.0,0.0,1.0
9.7151,2,1,HCS,2,5,1,3,3,1,1,2,3,3,2.0,0.0,1.0
5.0082,1,1,ORI,5,0,1,5,5,1,1,1,2,2,1.0,0.0,1.0
4.9616,1,1,HCS,4,5,1,3,3,1,1,1,4,5,1.0,0.0,1.0
7.0466,2,1,EUR,2,5,1,3,3,1,1,1,2,5,1.0,0.0,1.0
4.2986,2,1,other,4,5,1,3,3,2,2,2,1,1,1.0,0.0,1.0
4.8055,1,1,other,6,5,1,3,3,1,1,1,2,3,1.0,0.0,1.0
7.5863,2,1,other,6,4,1,2,5,1,1,1,1,1,1.0,0.0,1.0
14.1945,2,1,EUR,7,3,0,4,4,1,1,5,4,3,1.0,0.0,1.0
0.4493,1,0,DRX,5,4,0,5,5,1,2,3,2,2,3.0,1.0,0.0
0.7041,1,0,TUV,5,5,1,4,4,1,1,1,3,3,1.0,0.0,1.0
